id,Nobody Cancels (%),Flip a Coin (%),Stepwise Regression (%),Random Forest (%)
A07624,0,50,6.419999999999999,51.580000000000005
A07625,0,50,65.61,59.95
A07626,0,50,14.86,51.580000000000005
A07627,0,50,11.59,51.31
A07628,0,50,6.419999999999999,52.290000000000006
A07629,0,50,6.419999999999999,49.88
A07630,0,50,6.419999999999999,52.290000000000006
A07631,0,50,14.249999999999998,50.6
A07632,0,50,65.2,60.92999999999999
A07634,0,50,6.619999999999999,49.88
A07637,0,50,6.619999999999999,52.290000000000006
A07638,0,50,65.2,61.63999999999999
A07639,0,50,15.840000000000002,52.290000000000006
A07640,0,50,18.4,38.89
A07641,0,50,16.45,52.290000000000006
A07644,0,50,6.7,50.6
A07645,0,50,67.61,59.24
A07646,0,50,6.7,52.290000000000006
A07647,0,50,4.36,50.6
A07648,0,50,16.02,50.6
A07650,0,50,67.61,60.92999999999999
A07651,0,50,6.7,50.6
A07653,0,50,6.79,52.290000000000006
A07654,0,50,17.080000000000002,50.6
A07655,0,50,65.71000000000001,59.95
A07657,0,50,16.08,51.580000000000005
A07658,0,50,16.45,50.6
A07659,0,50,6.73,52.290000000000006
A07660,0,50,67.31,61.63999999999999
A07661,0,50,6.76,52.290000000000006
A07663,0,50,6.76,51.580000000000005
A07665,0,50,7.32,49.62
A07666,0,50,66.62,60.92999999999999
A07667,0,50,67.11,59.95
A07668,0,50,65.81,59.95
A07669,0,50,10.08,51.580000000000005
A07671,0,50,16.45,52.290000000000006
A07673,0,50,6.79,52.019999999999996
A07675,0,50,65.81,59.95
A07676,0,50,67.21000000000001,59.24
A07678,0,50,6.81,52.290000000000006
A07679,0,50,66.51,60.92999999999999
A07680,0,50,65.91,61.63999999999999
A07681,0,50,4.3,52.290000000000006
A07682,0,50,6.81,50.6
A07684,0,50,65.91,59.24
A07685,0,50,12.26,52.019999999999996
A07686,0,50,6.81,52.290000000000006
A07687,0,50,6.81,50.6
A07689,0,50,6.99,51.580000000000005
A07690,0,50,12.4,49.88
A07691,0,50,6.9,52.290000000000006
A07692,0,50,6.9,52.290000000000006
A07693,0,50,6.9,50.6
A07694,0,50,6.9,51.580000000000005
A07695,0,50,6.9,52.290000000000006
A07696,0,50,4.63,52.290000000000006
A07697,0,50,6.9,52.290000000000006
A07699,0,50,17.150000000000002,51.580000000000005
A07700,0,50,16.45,52.290000000000006
A07701,0,50,9.34,38.74
A07702,0,50,6.9,49.88
A07705,0,50,6.9,52.290000000000006
A07706,0,50,6.81,49.62
A07707,0,50,66.21000000000001,58.97
A07708,0,50,6.9,52.290000000000006
A07709,0,50,6.9,51.580000000000005
A07710,0,50,6.9,51.580000000000005
A07711,0,50,6.9,51.580000000000005
A07712,0,50,7.32,51.580000000000005
A07713,0,50,16.89,51.580000000000005
A07714,0,50,6.9,51.580000000000005
A07718,0,50,6.93,52.290000000000006
A07719,0,50,16.509999999999998,50.6
A07721,0,50,6.959999999999999,52.290000000000006
A07722,0,50,6.959999999999999,52.290000000000006
A07723,0,50,6.959999999999999,50.6
A07725,0,50,12.5,50.6
A07726,0,50,16.580000000000002,52.290000000000006
A07727,0,50,6.959999999999999,52.290000000000006
A07728,0,50,16.64,52.290000000000006
A07730,0,50,7.630000000000001,37.2
A07731,0,50,66.41,61.63999999999999
A07733,0,50,88.23,44.5
A07734,0,50,66.41,59.95
A07735,0,50,6.959999999999999,50.6
A07736,0,50,7.02,50.6
A07737,0,50,66.51,61.63999999999999
A07739,0,50,14.61,38.74
A07740,0,50,66.51,61.63999999999999
A07741,0,50,16.64,50.6
A07742,0,50,4.41,50.6
A07743,0,50,16.64,49.88
A07744,0,50,16.64,49.88
A07745,0,50,14.98,52.290000000000006
A07746,0,50,67.61,59.95
A07747,0,50,6.99,49.88
A07748,0,50,66.92,59.95
A07749,0,50,67.61,59.24
A07750,0,50,7.02,51.580000000000005
A07751,0,50,14.06,38.74
A07752,0,50,12.75,51.31
A07755,0,50,7.17,51.31
A07757,0,50,67.61,59.95
A07758,0,50,7.199999999999999,51.31
A07759,0,50,70.03,46.400000000000006
A07761,0,50,4.63,52.019999999999996
A07765,0,50,12.9,50.6
A07766,0,50,67.61,59.95
A07768,0,50,17.8,37.2
A07769,0,50,7.199999999999999,52.290000000000006
A07770,0,50,17.150000000000002,51.580000000000005
A07771,0,50,67.21000000000001,59.24
A07772,0,50,15.44,52.290000000000006
A07773,0,50,4.569999999999999,50.6
A07775,0,50,17.150000000000002,52.290000000000006
A07776,0,50,67.31,59.95
A07777,0,50,67.21000000000001,59.95
A07778,0,50,67.61,59.24
A07780,0,50,7.32,51.580000000000005
A07781,0,50,11.37,37.05
A07782,0,50,7.23,51.580000000000005
A07783,0,50,67.61,59.95
A07784,0,50,67.31,61.63999999999999
A07785,0,50,17.34,52.290000000000006
A07786,0,50,67.61,59.24
A07787,0,50,7.23,51.580000000000005
A07788,0,50,17.150000000000002,50.6
A07789,0,50,17.150000000000002,50.6
A07790,0,50,15.62,52.290000000000006
A07791,0,50,17.34,52.290000000000006
A07792,0,50,67.61,59.24
A07793,0,50,67.61,60.92999999999999
A07794,0,50,7.23,52.290000000000006
A07795,0,50,68.49,46.400000000000006
A07796,0,50,7.32,52.290000000000006
A07797,0,50,7.32,49.88
A07799,0,50,67.61,60.92999999999999
A07800,0,50,67.61,61.63999999999999
A07801,0,50,67.61,59.95
A07802,0,50,7.32,52.290000000000006
A07803,0,50,67.61,60.92999999999999
A07804,0,50,67.61,61.63999999999999
A07806,0,50,17.34,52.290000000000006
A07807,0,50,7.32,50.6
A07808,0,50,67.61,59.95
A07809,0,50,7.32,49.62
A07811,0,50,7.32,49.88
A07812,0,50,67.61,60.92999999999999
A07813,0,50,7.32,51.31
A07814,0,50,7.32,49.88
A07815,0,50,17.34,52.290000000000006
A07816,0,50,4.63,50.6
A07817,0,50,17.34,50.6
A07818,0,50,7.32,49.88
A07819,0,50,7.32,51.580000000000005
A07820,0,50,81.22,46.35
A07821,0,50,69.27,46.550000000000004
A07822,0,50,67.61,59.68
A07823,0,50,67.61,59.68
A07824,0,50,4.63,49.88
A07825,0,50,4.83,37.05
A07826,0,50,7.32,52.290000000000006
A07828,0,50,7.32,50.6
A07829,0,50,17.34,50.6
A07830,0,50,7.32,52.290000000000006
A07833,0,50,67.61,59.24
A07834,0,50,67.61,61.63999999999999
A07835,0,50,7.32,50.6
A07836,0,50,67.61,61.63999999999999
A07837,0,50,7.32,49.88
A07838,0,50,7.32,51.580000000000005
A07839,0,50,67.61,59.24
A07840,0,50,7.32,52.290000000000006
A07841,0,50,17.34,52.290000000000006
A07842,0,50,4.63,50.6
A07843,0,50,69.74000000000001,48.25
A07844,0,50,67.61,59.95
A07846,0,50,4.63,50.6
A07847,0,50,17.34,50.33
A07848,0,50,4.63,51.580000000000005
A07849,0,50,68.4,46.400000000000006
A07850,0,50,68.4,46.400000000000006
A07852,0,50,17.34,51.580000000000005
A07854,0,50,7.32,51.580000000000005
A07855,0,50,7.32,52.290000000000006
A07856,0,50,67.61,60.92999999999999
A07858,0,50,7.32,50.6
A07859,0,50,7.32,50.6
A07860,0,50,7.630000000000001,37.2
A07861,0,50,67.61,61.63999999999999
A07862,0,50,7.32,51.580000000000005
A07863,0,50,7.32,51.580000000000005
A07864,0,50,7.32,52.290000000000006
A07865,0,50,7.32,52.290000000000006
A07866,0,50,7.57,37.05
A07867,0,50,7.32,52.290000000000006
A07869,0,50,68.49,46.400000000000006
A07870,0,50,7.32,50.6
A07871,0,50,7.32,50.6
A07872,0,50,7.32,50.6
A07873,0,50,7.32,50.6
A07874,0,50,7.32,50.6
A07875,0,50,68.4,46.550000000000004
A07876,0,50,68.49,49.6
A07877,0,50,4.79,38.89
A07878,0,50,7.539999999999999,38.89
A07879,0,50,7.630000000000001,41.94
A07880,0,50,68.30000000000001,46.400000000000006
A07881,0,50,4.79,37.2
A07883,0,50,17.86,37.2
A07884,0,50,17.990000000000002,37.05
A07885,0,50,7.6,38.74
A07886,0,50,8.219999999999999,38.74
A07887,0,50,7.6,38.89
A07889,0,50,68.58999999999999,48.25
A07890,0,50,7.630000000000001,38.89
A07892,0,50,7.630000000000001,38.89
A07893,0,50,17.990000000000002,38.74
A07894,0,50,17.990000000000002,38.74
A07895,0,50,17.990000000000002,40.25
A07896,0,50,18.06,37.05
A07897,0,50,7.79,37.05
A07899,0,50,12.02,37.05
A07900,0,50,68.97999999999999,46.550000000000004
A07903,0,50,7.66,38.89
A07904,0,50,68.69,48.25
A07905,0,50,18.06,38.89
A07906,0,50,7.66,38.74
A07908,0,50,7.76,37.05
A07913,0,50,5.24,38.89
A07914,0,50,4.91,37.05
A07915,0,50,18.26,37.05
A07916,0,50,18.26,38.89
A07917,0,50,18.26,40.25
A07918,0,50,7.76,38.89
A07919,0,50,7.76,37.05
A07921,0,50,7.76,38.74
A07922,0,50,8.32,41.79
A07923,0,50,7.82,37.2
A07924,0,50,70.41,48.089999999999996
A07925,0,50,7.82,38.89
A07926,0,50,7.86,41.79
A07927,0,50,18.4,38.89
A07928,0,50,7.82,38.89
A07929,0,50,4.98,40.25
A07930,0,50,18.46,37.2
A07931,0,50,18.46,37.05
A07932,0,50,19.29,38.74
A07933,0,50,7.89,41.79
A07934,0,50,69.27,48.25
A07935,0,50,7.86,38.89
A07936,0,50,7.86,38.89
A07938,0,50,69.27,48.25
A07940,0,50,70.59,49.45
A07941,0,50,5.0,37.2
A07942,0,50,9.93,38.89
A07944,0,50,7.86,38.89
A07945,0,50,7.89,38.74
A07948,0,50,69.36,46.550000000000004
A07949,0,50,69.27,46.550000000000004
A07950,0,50,18.46,38.74
A07952,0,50,17.419999999999998,38.89
A07953,0,50,5.06,38.89
A07954,0,50,7.89,37.2
A07955,0,50,7.89,37.05
A07956,0,50,7.89,38.89
A07957,0,50,8.219999999999999,37.2
A07960,0,50,70.03,48.089999999999996
A07961,0,50,69.65,48.25
A07962,0,50,69.65,46.550000000000004
A07963,0,50,7.99,41.79
A07964,0,50,5.47,38.89
A07965,0,50,5.06,38.89
A07966,0,50,8.32,38.74
A07969,0,50,8.02,38.74
A07970,0,50,18.88,37.2
A07971,0,50,69.84,49.6
A07972,0,50,18.88,37.05
A07973,0,50,17.88,37.05
A07974,0,50,19.22,37.2
A07975,0,50,18.81,38.89
A07976,0,50,8.09,41.79
A07977,0,50,19.36,41.94
A07978,0,50,18.94,40.25
A07979,0,50,18.88,37.2
A07980,0,50,8.12,38.74
A07981,0,50,8.260000000000002,37.05
A07982,0,50,8.12,38.89
A07983,0,50,74.19,46.550000000000004
A07985,0,50,70.59,49.45
A07987,0,50,8.12,37.2
A07989,0,50,8.219999999999999,37.2
A07992,0,50,8.219999999999999,37.05
A07993,0,50,17.16,37.2
A07994,0,50,5.220000000000001,37.2
A07995,0,50,70.30999999999999,46.550000000000004
A07996,0,50,8.219999999999999,38.74
A07997,0,50,8.82,38.74
A07998,0,50,8.290000000000001,38.89
A08000,0,50,70.59,48.25
A08001,0,50,70.5,48.089999999999996
A08002,0,50,70.30999999999999,48.25
A08003,0,50,70.59,48.25
A08004,0,50,70.59,48.089999999999996
A08005,0,50,70.30999999999999,46.550000000000004
A08006,0,50,8.219999999999999,38.74
A08007,0,50,8.260000000000002,38.89
A08008,0,50,19.43,38.74
A08009,0,50,19.43,37.2
A08010,0,50,5.29,37.2
A08011,0,50,14.67,37.05
A08013,0,50,8.260000000000002,37.2
A08014,0,50,8.260000000000002,38.74
A08015,0,50,70.59,51.13999999999999
A08018,0,50,8.260000000000002,38.74
A08019,0,50,19.29,38.89
A08021,0,50,19.36,37.05
A08022,0,50,5.26,41.94
A08023,0,50,17.549999999999997,37.05
A08024,0,50,8.32,38.89
A08025,0,50,70.59,46.400000000000006
A08026,0,50,8.290000000000001,37.2
A08027,0,50,8.290000000000001,38.89
A08028,0,50,71.15,48.089999999999996
A08029,0,50,8.290000000000001,37.2
A08031,0,50,5.29,37.05
A08033,0,50,19.43,38.89
A08034,0,50,19.43,37.05
A08036,0,50,19.43,38.89
A08037,0,50,70.59,46.550000000000004
A08038,0,50,8.32,37.05
A08041,0,50,19.43,38.89
A08042,0,50,8.32,37.05
A08043,0,50,8.32,38.89
A08044,0,50,14.78,38.89
A08045,0,50,8.32,38.74
A08049,0,50,8.32,38.74
A08050,0,50,8.32,41.94
A08051,0,50,70.59,46.550000000000004
A08053,0,50,8.32,37.05
A08054,0,50,70.59,46.550000000000004
A08055,0,50,5.29,37.2
A08056,0,50,70.59,46.400000000000006
A08057,0,50,5.29,38.89
A08058,0,50,14.78,38.89
A08059,0,50,5.29,37.2
A08060,0,50,8.32,37.2
A08061,0,50,71.7,46.400000000000006
A08062,0,50,5.71,38.89
A08063,0,50,71.15,46.550000000000004
A08064,0,50,71.15,46.550000000000004
A08065,0,50,5.38,38.89
A08066,0,50,8.32,38.74
A08068,0,50,5.54,38.89
A08071,0,50,73.14,46.400000000000006
A08072,0,50,71.34,46.550000000000004
A08074,0,50,8.57,37.05
A08076,0,50,19.86,37.05
A08077,0,50,20.51,37.05
A08078,0,50,8.57,38.89
A08079,0,50,15.590000000000002,38.89
A08080,0,50,20.44,37.05
A08081,0,50,73.14,46.400000000000006
A08082,0,50,73.14,46.400000000000006
A08083,0,50,8.97,38.89
A08084,0,50,8.6,37.05
A08086,0,50,71.8,46.400000000000006
A08087,0,50,20.37,37.2
A08088,0,50,8.709999999999999,37.2
A08090,0,50,5.71,37.05
A08092,0,50,71.98,48.25
A08093,0,50,20.74,37.05
A08094,0,50,73.14,48.089999999999996
A08095,0,50,21.34,38.74
A08096,0,50,71.8,46.550000000000004
A08097,0,50,71.8,46.550000000000004
A08098,0,50,8.780000000000001,38.89
A08099,0,50,8.780000000000001,37.2
A08100,0,50,8.82,38.74
A08102,0,50,20.74,38.89
A08103,0,50,9.3,37.2
A08104,0,50,9.0,38.89
A08105,0,50,8.82,37.2
A08106,0,50,8.82,37.2
A08107,0,50,8.97,38.74
A08108,0,50,20.37,38.89
A08110,0,50,20.44,38.89
A08111,0,50,71.89,46.400000000000006
A08112,0,50,8.82,40.25
A08113,0,50,15.65,37.2
A08114,0,50,9.3,37.2
A08115,0,50,15.65,37.05
A08116,0,50,20.44,38.74
A08117,0,50,20.44,38.74
A08118,0,50,8.75,38.89
A08120,0,50,8.86,41.79
A08123,0,50,8.97,40.089999999999996
A08124,0,50,8.97,38.89
A08126,0,50,8.97,40.089999999999996
A08127,0,50,8.97,38.74
A08128,0,50,8.97,38.74
A08131,0,50,73.14,48.25
A08132,0,50,15.83,37.2
A08133,0,50,16.38,37.05
A08134,0,50,8.97,38.74
A08135,0,50,8.97,38.89
A08136,0,50,15.83,38.89
A08137,0,50,15.83,38.89
A08139,0,50,8.97,38.74
A08140,0,50,8.97,41.79
A08141,0,50,13.420000000000002,41.79
A08142,0,50,73.14,48.089999999999996
A08143,0,50,72.34,46.550000000000004
A08144,0,50,16.259999999999998,37.2
A08145,0,50,9.0,38.89
A08146,0,50,72.34,46.550000000000004
A08148,0,50,73.14,46.400000000000006
A08150,0,50,9.0,37.2
A08152,0,50,72.52,46.550000000000004
A08153,0,50,20.880000000000003,37.05
A08155,0,50,20.880000000000003,38.89
A08156,0,50,23.53,38.89
A08157,0,50,20.880000000000003,38.89
A08158,0,50,5.76,38.89
A08159,0,50,73.06,46.550000000000004
A08161,0,50,84.53,44.5
A08162,0,50,84.53,44.5
A08163,0,50,74.28,48.25
A08164,0,50,14.23,38.74
A08166,0,50,20.96,37.2
A08167,0,50,21.03,40.25
A08173,0,50,9.23,38.74
A08174,0,50,21.26,38.89
A08176,0,50,73.14,48.089999999999996
A08177,0,50,73.06,48.089999999999996
A08178,0,50,21.26,37.05
A08179,0,50,9.23,38.74
A08182,0,50,21.26,38.89
A08183,0,50,21.49,38.89
A08184,0,50,9.26,38.89
A08185,0,50,72.97,46.550000000000004
A08186,0,50,9.23,40.089999999999996
A08191,0,50,9.23,38.89
A08193,0,50,9.23,38.89
A08194,0,50,21.41,38.74
A08195,0,50,9.26,37.2
A08196,0,50,9.3,37.05
A08197,0,50,9.3,37.2
A08198,0,50,9.3,37.05
A08199,0,50,84.42,44.66
A08201,0,50,10.59,38.74
A08202,0,50,73.06,48.089999999999996
A08203,0,50,9.34,37.2
A08204,0,50,21.34,38.89
A08205,0,50,5.9,37.2
A08207,0,50,73.06,48.089999999999996
A08208,0,50,9.34,38.89
A08209,0,50,21.34,37.2
A08210,0,50,21.34,37.05
A08211,0,50,9.34,37.05
A08212,0,50,16.38,37.05
A08213,0,50,21.49,38.89
A08215,0,50,9.34,37.05
A08216,0,50,9.26,37.05
A08217,0,50,21.49,38.74
A08218,0,50,72.97,48.25
A08219,0,50,9.34,38.74
A08220,0,50,73.14,46.550000000000004
A08221,0,50,5.949999999999999,37.2
A08223,0,50,9.34,37.2
A08224,0,50,9.34,37.2
A08225,0,50,21.49,37.2
A08226,0,50,19.46,37.05
A08227,0,50,21.49,38.89
A08228,0,50,21.41,37.2
A08229,0,50,21.41,38.74
A08232,0,50,21.49,37.2
A08233,0,50,21.49,38.89
A08234,0,50,5.949999999999999,38.89
A08235,0,50,21.49,37.05
A08236,0,50,22.34,37.05
A08237,0,50,19.46,38.74
A08238,0,50,21.49,38.89
A08239,0,50,21.49,38.89
A08240,0,50,73.14,46.550000000000004
A08241,0,50,9.34,38.89
A08242,0,50,73.14,51.29
A08243,0,50,73.14,46.550000000000004
A08244,0,50,5.949999999999999,37.2
A08245,0,50,9.34,41.79
A08246,0,50,19.46,38.89
A08247,0,50,19.46,38.89
A08249,0,50,73.14,46.400000000000006
A08250,0,50,73.14,48.25
A08252,0,50,19.46,38.89
A08253,0,50,9.34,38.74
A08254,0,50,21.49,37.05
A08255,0,50,21.49,37.2
A08256,0,50,9.34,41.94
A08257,0,50,9.34,38.74
A08258,0,50,9.34,38.89
A08259,0,50,16.439999999999998,38.74
A08260,0,50,9.34,38.89
A08261,0,50,73.14,46.550000000000004
A08263,0,50,73.14,46.550000000000004
A08265,0,50,9.34,37.05
A08268,0,50,16.439999999999998,38.89
A08270,0,50,16.439999999999998,37.2
A08271,0,50,21.49,38.89
A08273,0,50,73.76,48.25
A08274,0,50,9.77,37.05
A08275,0,50,6.13,38.89
A08276,0,50,9.77,37.05
A08277,0,50,74.37,46.550000000000004
A08279,0,50,73.67,48.25
A08280,0,50,9.57,37.2
A08281,0,50,9.77,37.05
A08282,0,50,22.02,37.2
A08283,0,50,6.32,37.05
A08284,0,50,20.03,38.89
A08286,0,50,16.88,38.89
A08287,0,50,16.88,37.05
A08288,0,50,10.05,38.74
A08290,0,50,9.77,37.05
A08291,0,50,22.34,37.2
A08292,0,50,6.79,37.2
A08293,0,50,9.77,38.89
A08295,0,50,9.77,38.89
A08296,0,50,9.65,38.89
A08298,0,50,74.45,48.089999999999996
A08299,0,50,6.239999999999999,37.05
A08301,0,50,6.79,41.94
A08303,0,50,10.13,38.74
A08304,0,50,9.85,37.2
A08305,0,50,74.37,48.25
A08306,0,50,20.24,37.2
A08307,0,50,74.88,48.25
A08308,0,50,9.77,38.74
A08312,0,50,75.8,46.550000000000004
A08313,0,50,75.72,48.25
A08314,0,50,75.8,48.089999999999996
A08315,0,50,10.05,38.74
A08316,0,50,17.59,37.2
A08317,0,50,20.46,37.2
A08318,0,50,74.19,46.400000000000006
A08319,0,50,74.28,46.400000000000006
A08320,0,50,22.41,38.74
A08321,0,50,9.89,38.74
A08322,0,50,9.85,38.74
A08323,0,50,74.45,46.550000000000004
A08326,0,50,74.19,46.550000000000004
A08329,0,50,9.81,37.2
A08330,0,50,9.85,38.89
A08331,0,50,22.97,38.89
A08332,0,50,9.89,37.2
A08333,0,50,9.81,38.74
A08334,0,50,17.2,38.89
A08335,0,50,75.8,48.089999999999996
A08336,0,50,74.96000000000001,48.25
A08337,0,50,17.26,38.89
A08338,0,50,9.85,38.89
A08339,0,50,22.49,40.25
A08340,0,50,10.17,37.2
A08341,0,50,22.49,38.74
A08342,0,50,9.85,38.74
A08343,0,50,17.26,40.25
A08344,0,50,9.89,37.05
A08346,0,50,14.45,38.74
A08347,0,50,10.55,38.74
A08348,0,50,10.47,37.05
A08349,0,50,23.05,37.2
A08350,0,50,21.51,40.25
A08351,0,50,74.37,48.089999999999996
A08352,0,50,10.38,37.05
A08353,0,50,74.37,48.25
A08355,0,50,23.86,38.74
A08357,0,50,22.97,37.05
A08359,0,50,18.45,38.89
A08360,0,50,9.93,38.74
A08361,0,50,9.93,38.89
A08362,0,50,10.21,38.89
A08363,0,50,23.94,38.89
A08364,0,50,10.34,38.74
A08365,0,50,20.54,37.05
A08366,0,50,10.38,38.74
A08367,0,50,9.93,38.74
A08369,0,50,9.93,37.2
A08370,0,50,6.34,41.94
A08371,0,50,74.88,48.089999999999996
A08372,0,50,23.21,38.89
A08373,0,50,23.86,37.2
A08374,0,50,23.86,37.2
A08376,0,50,10.05,38.74
A08378,0,50,10.05,38.89
A08379,0,50,17.59,38.74
A08380,0,50,10.05,37.05
A08381,0,50,6.43,37.2
A08382,0,50,86.28,46.35
A08383,0,50,10.59,38.74
A08384,0,50,10.59,37.05
A08385,0,50,10.59,37.2
A08386,0,50,10.55,37.2
A08387,0,50,10.05,41.79
A08389,0,50,10.05,37.05
A08390,0,50,10.34,38.74
A08391,0,50,10.05,38.74
A08392,0,50,20.76,37.2
A08393,0,50,75.8,46.400000000000006
A08394,0,50,23.86,38.74
A08396,0,50,10.05,41.79
A08397,0,50,10.05,38.74
A08398,0,50,10.59,37.2
A08399,0,50,74.79,46.550000000000004
A08400,0,50,75.8,51.29
A08401,0,50,10.09,38.89
A08402,0,50,74.71,48.089999999999996
A08404,0,50,75.72,46.550000000000004
A08405,0,50,23.13,40.25
A08406,0,50,10.09,37.2
A08409,0,50,6.45,37.05
A08410,0,50,23.45,37.2
A08411,0,50,22.89,38.74
A08412,0,50,75.8,46.400000000000006
A08413,0,50,6.7,40.089999999999996
A08414,0,50,75.72,46.400000000000006
A08415,0,50,20.83,38.89
A08416,0,50,85.72999999999999,46.35
A08418,0,50,10.59,38.89
A08419,0,50,10.09,38.74
A08421,0,50,22.97,38.89
A08422,0,50,23.86,38.89
A08423,0,50,22.97,37.2
A08425,0,50,75.3,48.25
A08426,0,50,75.8,49.6
A08427,0,50,20.83,37.2
A08428,0,50,18.45,37.2
A08429,0,50,74.88,46.550000000000004
A08430,0,50,10.13,38.74
A08431,0,50,10.13,37.05
A08432,0,50,10.09,37.05
A08433,0,50,21.06,38.89
A08434,0,50,86.00999999999999,46.35
A08435,0,50,23.69,38.74
A08436,0,50,23.94,37.2
A08437,0,50,75.8,48.089999999999996
A08438,0,50,10.13,38.89
A08439,0,50,75.55,46.400000000000006
A08440,0,50,10.09,38.74
A08441,0,50,6.45,37.2
A08442,0,50,10.38,38.74
A08443,0,50,10.38,38.74
A08444,0,50,23.05,37.2
A08445,0,50,78.19,46.400000000000006
A08446,0,50,75.8,48.25
A08447,0,50,75.8,48.089999999999996
A08448,0,50,75.8,46.550000000000004
A08449,0,50,23.94,37.2
A08450,0,50,86.00999999999999,49.4
A08451,0,50,10.34,38.89
A08452,0,50,10.34,38.89
A08453,0,50,75.72,48.25
A08454,0,50,21.28,37.05
A08455,0,50,20.98,37.05
A08456,0,50,74.96000000000001,46.550000000000004
A08458,0,50,10.55,37.05
A08462,0,50,75.8,48.089999999999996
A08464,0,50,23.21,38.74
A08465,0,50,23.94,38.74
A08468,0,50,75.8,48.25
A08469,0,50,10.59,37.05
A08471,0,50,74.88,48.25
A08472,0,50,10.17,38.74
A08473,0,50,10.47,37.05
A08474,0,50,10.55,38.74
A08475,0,50,74.96000000000001,46.400000000000006
A08476,0,50,74.88,51.29
A08477,0,50,10.13,40.089999999999996
A08478,0,50,75.55,49.45
A08479,0,50,23.53,37.2
A08481,0,50,23.13,40.25
A08483,0,50,23.21,37.2
A08484,0,50,10.34,37.2
A08485,0,50,75.3,48.25
A08486,0,50,74.96000000000001,46.550000000000004
A08487,0,50,10.59,38.89
A08488,0,50,10.17,37.2
A08489,0,50,75.3,48.25
A08490,0,50,10.17,37.05
A08491,0,50,10.34,40.25
A08492,0,50,21.74,37.2
A08493,0,50,6.510000000000001,37.2
A08495,0,50,10.17,38.89
A08496,0,50,17.849999999999998,37.2
A08497,0,50,23.13,37.05
A08498,0,50,17.78,37.05
A08499,0,50,6.54,38.74
A08500,0,50,10.21,41.94
A08501,0,50,10.55,37.05
A08502,0,50,10.21,38.74
A08503,0,50,23.94,37.2
A08504,0,50,6.54,38.89
A08505,0,50,10.21,38.89
A08506,0,50,10.21,37.2
A08507,0,50,10.59,37.05
A08510,0,50,75.8,46.550000000000004
A08511,0,50,23.45,38.74
A08513,0,50,23.94,38.74
A08514,0,50,10.34,38.89
A08516,0,50,23.45,37.2
A08518,0,50,10.34,37.2
A08519,0,50,75.8,46.400000000000006
A08520,0,50,18.05,38.89
A08522,0,50,6.65,38.89
A08523,0,50,10.34,37.05
A08524,0,50,75.8,48.25
A08525,0,50,10.59,37.05
A08526,0,50,6.7,37.2
A08527,0,50,23.45,37.2
A08530,0,50,10.34,37.2
A08531,0,50,10.34,38.89
A08532,0,50,18.05,38.89
A08534,0,50,10.59,37.2
A08535,0,50,10.34,38.89
A08536,0,50,10.34,38.74
A08537,0,50,21.74,40.089999999999996
A08538,0,50,10.34,38.74
A08539,0,50,10.59,37.05
A08540,0,50,75.72,46.550000000000004
A08541,0,50,75.8,46.400000000000006
A08542,0,50,10.59,37.2
A08543,0,50,10.38,38.89
A08545,0,50,10.47,38.89
A08546,0,50,75.8,48.25
A08547,0,50,18.25,38.89
A08549,0,50,10.38,37.2
A08550,0,50,10.38,37.2
A08551,0,50,10.38,38.89
A08552,0,50,75.8,46.550000000000004
A08554,0,50,10.47,38.74
A08556,0,50,75.8,46.550000000000004
A08557,0,50,23.69,37.05
A08558,0,50,10.38,37.2
A08559,0,50,10.59,37.05
A08560,0,50,75.38,46.400000000000006
A08561,0,50,21.36,38.89
A08562,0,50,10.38,38.89
A08563,0,50,75.55,48.25
A08564,0,50,10.55,37.2
A08565,0,50,10.38,38.74
A08566,0,50,22.67,37.05
A08567,0,50,18.12,37.2
A08568,0,50,10.55,38.89
A08569,0,50,75.55,48.25
A08570,0,50,10.55,38.74
A08571,0,50,23.94,37.2
A08572,0,50,18.12,38.89
A08573,0,50,21.74,37.05
A08574,0,50,75.55,46.550000000000004
A08575,0,50,75.55,46.550000000000004
A08576,0,50,75.72,46.400000000000006
A08578,0,50,10.59,37.05
A08579,0,50,10.47,37.2
A08581,0,50,10.59,37.05
A08582,0,50,10.59,37.2
A08583,0,50,10.47,37.2
A08584,0,50,86.22,44.66
A08587,0,50,75.8,48.25
A08589,0,50,10.47,38.89
A08593,0,50,23.69,37.2
A08594,0,50,75.72,48.25
A08595,0,50,23.69,38.89
A08596,0,50,15.13,38.74
A08597,0,50,75.55,46.400000000000006
A08598,0,50,75.8,48.25
A08599,0,50,23.86,38.74
A08600,0,50,75.8,48.25
A08601,0,50,10.47,38.74
A08604,0,50,10.59,37.05
A08606,0,50,86.22,49.4
A08608,0,50,10.47,38.74
A08609,0,50,10.47,38.89
A08611,0,50,10.55,37.2
A08612,0,50,10.55,38.89
A08613,0,50,10.55,38.74
A08615,0,50,23.86,41.94
A08617,0,50,23.94,38.74
A08618,0,50,75.72,46.550000000000004
A08619,0,50,75.72,46.550000000000004
A08620,0,50,75.8,46.550000000000004
A08621,0,50,21.66,37.2
A08622,0,50,23.86,37.2
A08623,0,50,10.55,37.05
A08624,0,50,75.72,51.29
A08625,0,50,10.55,38.74
A08626,0,50,23.86,37.05
A08627,0,50,10.59,37.05
A08628,0,50,75.72,48.25
A08629,0,50,10.55,38.74
A08632,0,50,10.55,38.74
