id,log_annual_fees,log_annual_income,occupation_cd,age_at_issue,additional_members,status,start_year,duration,term_years_12,term_years_17,term_years_22,term_years_27,term_years_32,term_years_<50,term_years_>50,marital_status_M,marital_status_S,marital_status_UNKNOWN,gender_F,gender_M,package_TYPE-A,package_TYPE-B,payment_mode_ANNUAL,payment_mode_MONTHLY,payment_mode_QUARTERLY,payment_mode_SEMI-ANNUAL
A02409,11.512925464970229,13.815506557956274,1,43,3,CANCELLED,2009,1.158904109589041,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02410,11.512925464970229,13.122371377372328,1,30,3,INFORCE,2009,4.005479452054795,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02411,11.51297546372027,12.283033686666302,1,49,1,INFORCE,2009,3.9863013698630136,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02414,11.512925464970229,13.122371377372328,1,35,2,INFORCE,2009,4.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
A02415,11.695247021764184,13.217666284454934,1,48,1,INFORCE,2009,4.002739726027397,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
A02416,11.512925464970229,16.1180928509544,1,30,2,INFORCE,2009,4.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02417,12.100712129872347,12.948009990259552,1,44,3,CANCELLED,2009,1.1643835616438356,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02418,11.512925464970229,12.76569986197172,0,42,3,INFORCE,2009,4.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02419,12.206072645530174,14.137594057133388,1,23,0,INFORCE,2009,4.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A02420,11.512925464970229,14.50865973852222,1,54,2,INFORCE,2009,3.997260273972602,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02421,11.55214617812351,12.429200196716382,1,48,1,INFORCE,2009,3.997260273972602,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
A02422,11.512925464970229,14.22097566607244,1,37,3,INFORCE,2009,3.983561643835616,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02423,11.918390573078392,13.815506557956274,1,49,0,INFORCE,2009,3.9863013698630136,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
A02424,12.834688664925464,14.403297222866392,1,55,1,INFORCE,2009,3.9808219178082194,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A02425,11.918390573078392,12.76569986197172,1,57,0,INFORCE,2009,3.978082191780822,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A02427,11.51297546372027,13.997832114758229,1,52,1,CANCELLED,2009,1.1643835616438356,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02428,11.512925464970229,14.914122846632385,1,49,3,INFORCE,2009,3.9616438356164383,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02429,12.206072645530174,13.815506557956274,1,70,1,INFORCE,2009,3.9808219178082194,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
A02430,11.918390573078392,12.89920982604012,0,51,2,INFORCE,2009,3.967123287671233,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02431,11.512925464970229,12.429200196716382,0,45,2,CANCELLED,2009,1.1643835616438356,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02432,11.512925464970229,13.815506557956274,0,27,2,CANCELLED,2009,1.1643835616438356,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02433,11.512925464970229,12.429200196716382,1,50,3,INFORCE,2009,3.967123287671233,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02434,11.512925464970229,12.765665576061512,1,62,1,CANCELLED,2009,1.1643835616438356,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
A02435,12.429220196836384,13.997832114758229,1,57,1,CANCELLED,2009,2.164383561643836,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02436,11.512925464970229,12.89920982604012,1,62,1,CANCELLED,2009,0.663013698630137,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
A02437,11.512925464970229,13.304684934198283,1,61,3,CANCELLED,2009,0.663013698630137,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
A02438,14.22097566607244,13.815506557956274,0,39,1,INFORCE,2009,3.945205479452055,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02441,11.512925464970229,12.429200196716382,1,51,3,INFORCE,2009,3.9753424657534246,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02442,11.512925464970229,13.304684934198283,1,22,0,INFORCE,2009,3.9616438356164383,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A02443,11.512925464970229,13.122371377372328,0,44,1,INFORCE,2009,3.9753424657534246,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02444,11.542484267211773,12.429200196716382,0,56,3,INFORCE,2009,3.93972602739726,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02446,11.65513102796676,12.659108126545757,1,26,3,INFORCE,2009,3.92054794520548,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A02447,11.695247021764184,12.611537753638338,1,64,1,INFORCE,2009,3.945205479452055,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
A02448,11.512925464970229,13.122371377372328,1,56,2,CANCELLED,2009,1.158904109589041,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
A02449,11.512925464970229,12.76569986197172,0,38,3,INFORCE,2009,3.956164383561644,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02453,11.865167628639444,11.695247021764184,1,44,3,INFORCE,2009,3.947945205479452,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
A02454,11.512925464970229,13.910824374125625,1,50,3,INFORCE,2009,3.9424657534246577,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02455,12.429216196844385,13.815506557956274,1,35,3,INFORCE,2009,3.92054794520548,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02456,11.512925464970229,12.611537753638338,1,44,2,CANCELLED,2009,1.6657534246575345,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02457,11.512925464970229,12.206092645330177,1,64,0,INFORCE,2009,3.9616438356164383,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
A02458,11.512925464970229,12.206092645330177,1,41,1,CANCELLED,2009,1.1643835616438356,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02459,11.512925464970229,13.122371377372328,1,54,2,INFORCE,2009,3.9616438356164383,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02460,11.589886506106357,12.43718436649356,1,60,0,INFORCE,2009,3.945205479452055,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
A02461,11.736069016284436,13.384733795699038,1,46,1,INFORCE,2009,3.956164383561644,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02463,11.512925464970229,12.54253059633506,0,41,1,INFORCE,2009,3.947945205479452,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02464,11.512925464970229,13.017002861746503,1,43,3,CANCELLED,2009,1.1643835616438356,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02465,11.512925464970229,12.89920982604012,1,49,3,CANCELLED,2009,1.158904109589041,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02466,11.512925464970229,13.764221474094176,1,40,3,INFORCE,2009,3.926027397260274,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02467,11.925035115797062,12.611537753638338,0,43,2,INFORCE,2009,3.947945205479452,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02468,11.512925464970229,13.815506557956274,1,33,2,INFORCE,2009,3.956164383561644,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02469,11.512925464970229,12.89920982604012,1,47,1,CANCELLED,2009,1.1616438356164382,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
A02470,11.512925464970229,13.710150042306449,1,69,2,INFORCE,2009,3.92054794520548,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02471,12.611545753606338,13.4588298997235,1,27,0,CANCELLED,2009,0.3315068493150685,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A02472,12.388394202324127,13.038973072775295,1,56,3,INFORCE,2009,3.945205479452055,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
A02473,11.512925464970229,13.017002861746503,1,39,2,CANCELLED,2009,0.663013698630137,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A02474,11.918390573078392,13.815506557956274,1,49,0,INFORCE,2009,3.956164383561644,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
A02475,11.512925464970229,12.76569986197172,1,26,1,CANCELLED,2009,1.1561643835616435,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02476,11.512925464970229,13.017002861746503,1,45,1,CANCELLED,2009,0.410958904109589,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
A02477,11.918390573078392,13.479763658222652,1,36,3,INFORCE,2009,3.92054794520548,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02478,11.918390573078392,13.161576398220332,0,35,2,CANCELLED,2009,1.1561643835616435,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02479,11.512925464970229,12.76569986197172,1,26,0,CANCELLED,2009,1.1616438356164382,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A02480,11.918390573078392,13.122371377372328,1,44,1,CANCELLED,2009,1.1561643835616435,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02482,11.512925464970229,13.4588298997235,1,75,0,INFORCE,2009,3.945205479452055,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
A02483,11.54481165383255,13.815506557956274,1,35,2,INFORCE,2009,3.9232876712328766,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02484,11.548099539977882,13.815506557956274,1,35,2,INFORCE,2009,3.9232876712328766,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02485,11.918390573078392,13.122371377372328,1,44,3,CANCELLED,2009,1.1561643835616435,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02486,11.512925464970229,12.429200196716382,1,59,1,INFORCE,2009,3.945205479452055,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
A02487,11.736069016284436,12.847937057962955,1,43,3,INFORCE,2010,3.898630136986301,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02490,11.512925464970229,13.122371377372328,1,65,2,INFORCE,2009,3.9424657534246577,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02491,12.206072645530174,13.592372006637564,1,45,2,INFORCE,2009,3.9424657534246577,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
A02492,11.918390573078392,13.4588298997235,0,35,1,CANCELLED,2009,2.164383561643836,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02493,11.512925464970229,14.077871745503954,1,43,3,INFORCE,2009,3.92054794520548,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02494,11.52288332054756,13.592372006637564,1,34,2,INFORCE,2009,3.926027397260274,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A02495,11.512925464970229,13.122371377372328,1,57,3,INFORCE,2009,3.93972602739726,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
A02496,11.512925464970229,13.017002861746503,1,51,3,INFORCE,2009,3.92054794520548,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02497,11.512925464970229,12.89920982604012,1,39,3,INFORCE,2009,3.9232876712328766,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02498,11.512925464970229,12.76569986197172,1,33,1,INFORCE,2009,3.9424657534246577,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02499,11.512925464970229,13.355986228553832,1,34,1,CANCELLED,2009,1.1561643835616435,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
A02500,11.512925464970229,13.500794333657506,0,30,3,INFORCE,2009,3.926027397260274,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02501,11.56171562913966,12.676088774697783,1,51,1,CANCELLED,2010,1.1643835616438356,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02502,11.918390573078392,13.384733795699038,1,24,3,INFORCE,2009,3.92054794520548,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
A02504,11.608235644774552,12.899239825890122,1,61,1,INFORCE,2009,3.9424657534246577,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02505,11.512925464970229,12.676088774697783,0,23,0,INFORCE,2010,3.8904109589041096,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A02507,11.512925464970229,12.611537753638338,1,45,2,INFORCE,2010,3.8794520547945206,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02508,11.512925464970229,12.89920982604012,1,42,3,INFORCE,2009,3.92054794520548,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02509,11.512925464970229,13.815506557956274,1,63,1,INFORCE,2009,3.9424657534246577,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02510,11.512925464970229,15.424949270398054,1,37,3,INFORCE,2009,3.926027397260274,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02511,12.128111104060462,13.304684934198283,1,37,1,CANCELLED,2010,1.1643835616438356,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02512,11.512932264947109,14.50865973852222,1,42,2,INFORCE,2009,3.9232876712328766,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A02513,11.512925464970229,13.833346546811802,1,53,2,INFORCE,2009,3.926027397260274,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02515,11.512925464970229,13.122371377372328,1,26,1,CANCELLED,2009,0.6602739726027397,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02516,11.77528972943772,12.89920982604012,1,25,0,CANCELLED,2009,1.1616438356164382,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A02517,11.512925464970229,12.611537753638338,0,39,1,INFORCE,2009,3.92054794520548,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02519,11.512925464970229,12.676088774697783,1,42,2,INFORCE,2009,3.926027397260274,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A02520,11.918390573078392,13.4588298997235,1,36,2,INFORCE,2009,3.9232876712328766,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02521,13.278570227578022,13.567049198665774,1,46,2,INFORCE,2009,3.926027397260274,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
A02523,11.512925464970229,13.049792684569493,1,46,0,CANCELLED,2009,1.1561643835616435,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A02524,12.429616116865713,13.815506557956274,1,39,3,CANCELLED,2010,1.1643835616438356,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02525,11.512925464970229,12.89920982604012,0,55,2,INFORCE,2010,3.898630136986301,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02528,11.512925464970229,14.403297222866392,1,59,3,INFORCE,2010,3.898630136986301,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02529,11.512925464970229,14.690979295318174,1,58,1,INFORCE,2009,3.92054794520548,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02530,11.512925464970229,12.89920982604012,1,37,2,INFORCE,2009,3.926027397260274,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02531,13.458835614025542,13.723053105261956,0,34,2,INFORCE,2009,3.92054794520548,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02532,11.512925464970229,13.304684934198283,1,40,2,INFORCE,2010,3.898630136986301,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02534,11.512925464970229,13.199324418540456,1,48,1,INFORCE,2009,3.92054794520548,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02535,11.512925464970229,13.217666284454934,1,53,1,CANCELLED,2010,1.1643835616438356,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02536,11.512925464970229,13.217666284454934,1,53,3,CANCELLED,2010,1.1643835616438356,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02537,11.512925464970229,13.122371377372328,1,46,1,CANCELLED,2010,1.1643835616438356,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02538,11.512925464970229,13.122371377372328,1,44,1,INFORCE,2009,3.926027397260274,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02539,11.512925464970229,13.304684934198283,1,74,2,INFORCE,2009,3.926027397260274,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02540,11.918390573078392,13.122371377372328,1,37,3,CANCELLED,2010,1.1643835616438356,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02542,11.512925464970229,13.017002861746503,1,24,3,INFORCE,2009,3.926027397260274,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02543,11.512925464970229,13.122371377372328,1,47,1,INFORCE,2009,3.926027397260274,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02545,11.608235644774552,12.345851979058454,1,25,0,CANCELLED,2009,1.1561643835616435,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A02546,11.512925464970229,12.611537753638338,1,21,0,CANCELLED,2009,1.1561643835616435,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A02547,11.512925464970229,12.611537753638338,0,28,0,INFORCE,2009,3.926027397260274,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A02548,11.512925464970229,13.304684934198283,1,41,3,INFORCE,2009,3.926027397260274,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
A02549,11.512925464970229,12.429200196716382,1,39,0,CANCELLED,2010,0.410958904109589,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A02550,11.512925464970229,13.592372006637564,1,41,3,CANCELLED,2009,1.6547945205479453,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A02551,13.122363377404328,13.815506557956274,1,37,2,CANCELLED,2010,2.164383561643836,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A02552,12.206072645530174,14.978662617769174,1,49,1,INFORCE,2009,3.926027397260274,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
A02554,11.512925464970229,13.122371377372328,1,61,2,INFORCE,2009,3.92054794520548,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02556,11.512925464970229,13.017002861746503,1,28,0,CANCELLED,2009,0.6547945205479452,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
A02557,11.512925464970229,12.611537753638338,1,44,3,INFORCE,2010,3.906849315068493,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02558,11.512925464970229,13.017002861746503,1,43,2,INFORCE,2010,3.8794520547945206,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02559,11.512925464970229,13.592372006637564,1,46,3,INFORCE,2009,3.926027397260274,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02561,11.512925464970229,12.89920982604012,1,64,0,CANCELLED,2009,1.158904109589041,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
A02562,11.512925464970229,12.76569986197172,0,42,1,INFORCE,2009,3.926027397260274,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02563,11.512925464970229,13.122371377372328,0,52,3,CANCELLED,2009,2.156164383561644,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02564,11.918390573078392,12.206092645330177,1,28,3,CANCELLED,2010,1.1643835616438356,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02565,11.512925464970229,13.017002861746503,1,43,3,INFORCE,2009,3.92054794520548,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02566,11.512925464970229,12.89920982604012,1,34,2,INFORCE,2009,3.9232876712328766,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02567,13.815510557964274,15.201803919083664,1,33,1,INFORCE,2009,3.92054794520548,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02569,11.57707328479398,13.746109031560705,1,35,2,CANCELLED,2010,1.1616438356164382,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02570,11.512925464970229,12.429200196716382,1,37,3,INFORCE,2009,3.92054794520548,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02571,11.918390573078392,13.815506557956274,1,34,1,INFORCE,2009,3.9232876712328766,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02572,11.512925464970229,12.54253059633506,1,54,3,INFORCE,2010,3.906849315068493,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02573,11.512925464970229,13.592372006637564,1,54,1,INFORCE,2010,3.887671232876712,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02574,11.512925464970229,12.611537753638338,1,42,2,INFORCE,2010,3.898630136986301,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02575,11.512925464970229,12.54253059633506,1,36,1,CANCELLED,2009,2.158904109589041,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02576,11.512925464970229,12.95985385962697,1,28,0,CANCELLED,2009,1.158904109589041,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A02577,12.206052645330171,13.592372006637564,1,35,2,CANCELLED,2009,0.4027397260273972,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A02578,11.513924965303312,12.76569986197172,1,43,2,INFORCE,2010,3.9013698630136986,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02579,11.918390573078392,13.815506557956274,1,37,3,CANCELLED,2009,1.1561643835616435,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02581,11.512925464970229,12.611537753638338,1,35,3,CANCELLED,2010,1.1643835616438356,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02582,11.512925464970229,12.89920982604012,1,60,2,INFORCE,2009,3.92054794520548,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02583,11.512925464970229,13.34550052869806,1,41,3,CANCELLED,2009,1.1561643835616435,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02584,12.429216196844385,13.122371377372328,1,25,0,CANCELLED,2009,1.1561643835616435,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A02585,11.918390573078392,13.384715334103772,1,35,1,INFORCE,2009,3.92054794520548,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02586,11.512925464970229,13.304684934198283,0,46,2,INFORCE,2010,3.852054794520548,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02587,11.512925464970229,13.592372006637564,1,40,2,INFORCE,2010,3.884931506849315,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02588,12.206072645530174,13.592372006637564,1,47,0,CANCELLED,2009,2.156164383561644,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A02590,13.122363377404328,15.834380101443028,1,53,2,INFORCE,2009,3.92054794520548,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02592,11.512925464970229,12.76569986197172,0,25,2,INFORCE,2009,3.92054794520548,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02593,11.512925464970229,13.997832114758229,1,51,1,CANCELLED,2009,2.156164383561644,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02594,11.512925464970229,12.765665576061512,1,27,1,INFORCE,2009,3.92054794520548,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02596,11.512925464970229,12.429200196716382,1,26,1,INFORCE,2009,3.92054794520548,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
A02597,11.512925464970229,12.611537753638338,1,66,3,INFORCE,2009,3.92054794520548,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
A02598,11.512925464970229,13.102152506788183,1,40,2,CANCELLED,2010,2.164383561643836,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02599,11.512925464970229,13.710150042306449,1,29,0,INFORCE,2009,3.92054794520548,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A02600,12.429216196844385,13.815506557956274,1,45,3,INFORCE,2009,3.92054794520548,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02601,11.512925464970229,13.122371377372328,1,28,3,CANCELLED,2009,1.1561643835616435,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A02602,13.815510557964274,15.905366679152836,1,45,1,INFORCE,2009,3.92054794520548,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
A02603,11.695247021764184,13.805460222110773,1,35,1,CANCELLED,2009,1.1561643835616435,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02604,11.512925464970229,12.611537753638338,1,40,0,INFORCE,2009,3.92054794520548,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A02605,11.512925464970229,12.89920982604012,0,43,3,INFORCE,2009,3.92054794520548,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02606,11.512925464970229,13.081541382884074,1,26,0,CANCELLED,2009,1.1561643835616435,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
A02607,11.512925464970229,13.815506557956274,1,46,3,INFORCE,2009,3.92054794520548,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02608,11.512925464970229,13.304684934198283,1,44,3,INFORCE,2010,3.8794520547945206,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
A02609,11.512925464970229,13.122371377372328,1,48,1,INFORCE,2010,3.852054794520548,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02610,11.512925464970229,12.254862809699606,1,47,2,CANCELLED,2010,1.6602739726027398,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A02611,11.512925464970229,13.4588298997235,1,54,1,CANCELLED,2010,1.1643835616438356,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A02612,13.12240337660435,13.997832114758229,1,29,0,INFORCE,2009,3.92054794520548,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
