id,term_years,log_annual_fees,marital_status,gender,log_annual_income,occupation_cd,package,age_at_issue,additional_members,payment_mode,status,start_year,duration
A01616,12,11.933279185572143,M,M,13.815506557956274,0,TYPE-B,40,3,ANNUAL,INFORCE,2009,4.63013698630137
A01617,<50,13.304684934198283,M,M,13.815506557956274,1,TYPE-B,66,3,ANNUAL,INFORCE,2009,4.619178082191781
A01618,22,12.072541252905651,S,F,13.487006490992238,1,TYPE-B,41,0,ANNUAL,INFORCE,2009,4.619178082191781
A01619,17,11.512925464970229,M,M,12.429200196716382,1,TYPE-B,39,1,SEMI-ANNUAL,CANCELLED,2009,0.6602739726027397
A01621,<50,12.89922782605812,M,M,13.815506557956274,1,TYPE-B,47,3,QUARTERLY,CANCELLED,2009,0.40273972602739727
A01622,22,11.512925464970229,S,M,12.429200196716382,0,TYPE-B,22,0,ANNUAL,CANCELLED,2009,1.1643835616438356
A01623,27,11.512933464938229,M,M,13.122371377372328,1,TYPE-B,58,3,MONTHLY,CANCELLED,2009,0.4986301369863014
A01624,17,12.344860200300399,M,M,14.50865973852222,1,TYPE-B,41,3,ANNUAL,INFORCE,2009,4.627397260273972
A01625,22,11.512925464970229,M,M,14.50865373851622,1,TYPE-B,35,2,ANNUAL,INFORCE,2009,4.632876712328767
A01627,17,11.512925464970229,M,F,13.122371377372328,1,TYPE-B,40,1,ANNUAL,CANCELLED,2009,2.1616438356164385
A01629,12,11.512925464970229,S,M,13.304684934198283,1,TYPE-B,39,0,ANNUAL,INFORCE,2009,4.616438356164384
A01630,12,11.512925464970229,S,M,13.487006490992238,1,TYPE-B,34,0,SEMI-ANNUAL,CANCELLED,2009,1.1643835616438356
A01631,12,11.512925464970229,M,M,12.429200196716382,0,TYPE-B,29,3,SEMI-ANNUAL,INFORCE,2009,4.619178082191781
A01632,<50,11.512925464970229,S,M,12.899209826040119,1,TYPE-B,37,0,ANNUAL,INFORCE,2009,4.619178082191781
A01633,>50,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,34,1,ANNUAL,INFORCE,2009,4.619178082191781
A01634,<50,11.512925464970229,M,M,13.304684934198283,1,TYPE-B,70,1,ANNUAL,INFORCE,2009,4.619178082191781
A01635,<50,12.205572520488492,M,M,13.017002861746503,1,TYPE-B,59,2,ANNUAL,CANCELLED,2009,1.1616438356164382
A01636,32,13.592375006618065,M,F,14.22097566607244,1,TYPE-B,53,1,MONTHLY,INFORCE,2009,4.594520547945206
A01638,<50,11.512925464970229,M,M,12.765699861971719,1,TYPE-B,44,1,QUARTERLY,INFORCE,2009,4.6136986301369864
A01639,<50,11.512925464970229,M,M,12.206092645330177,1,TYPE-B,42,2,QUARTERLY,INFORCE,2009,4.6
A01640,12,11.512925464970229,M,F,12.611537753638338,1,TYPE-B,36,2,ANNUAL,INFORCE,2009,4.594520547945206
A01641,12,11.512925464970229,M,F,12.611537753638338,1,TYPE-B,33,2,ANNUAL,INFORCE,2009,4.594520547945206
A01642,22,11.517912807476273,S,M,12.154758298289435,0,TYPE-B,29,0,SEMI-ANNUAL,CANCELLED,2009,2.665753424657534
A01643,17,11.512925464970229,M,F,12.644314673152275,1,TYPE-B,25,2,ANNUAL,CANCELLED,2009,2.1616438356164385
A01644,17,11.512925464970229,M,M,13.815506557956274,1,TYPE-B,35,3,ANNUAL,INFORCE,2009,4.6
A01646,17,11.512925464970229,S,M,13.122371377372328,1,TYPE-B,30,0,ANNUAL,INFORCE,2009,4.594520547945206
A01647,<50,11.695255021732184,M,F,12.100712129872347,1,TYPE-B,38,2,MONTHLY,CANCELLED,2009,2.164383561643836
A01648,>50,11.827744379959327,M,M,12.611537753638338,1,TYPE-B,33,2,MONTHLY,CANCELLED,2009,0.3287671232876712
A01649,17,11.512925464970229,S,M,12.899209826040119,1,TYPE-B,27,0,ANNUAL,INFORCE,2009,4.594520547945206
A01650,12,11.512925464970229,M,F,12.834681304952548,1,TYPE-B,46,2,ANNUAL,INFORCE,2009,4.594520547945206
A01651,22,11.512925464970229,S,M,13.4588298997235,1,TYPE-B,22,0,ANNUAL,INFORCE,2009,4.594520547945206
A01652,17,11.512925464970229,M,M,13.4588298997235,1,TYPE-B,29,2,ANNUAL,INFORCE,2009,4.594520547945206
A01653,<50,12.89921982609012,M,M,13.840195365646139,1,TYPE-B,48,1,SEMI-ANNUAL,INFORCE,2009,4.594520547945206
A01654,<50,11.512925464970229,S,M,12.899209826040119,1,TYPE-B,37,0,ANNUAL,INFORCE,2009,4.594520547945206
A01655,17,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,46,2,ANNUAL,INFORCE,2009,4.594520547945206
A01656,12,11.695247021764184,M,M,12.899209826040119,1,TYPE-B,34,1,QUARTERLY,CANCELLED,2009,0.41643835616438357
A01657,12,11.512925464970229,M,M,12.206032644730152,1,TYPE-B,46,2,ANNUAL,INFORCE,2009,4.5698630136986305
A01658,<50,11.512925464970229,M,M,12.429200196716382,1,TYPE-B,39,2,SEMI-ANNUAL,INFORCE,2009,4.594520547945206
A01659,12,11.513125444972895,S,M,12.301364643351025,1,TYPE-B,24,0,QUARTERLY,CANCELLED,2009,0.41643835616438357
A01660,>50,11.695255021732184,M,M,12.429200196716382,1,TYPE-B,24,2,MONTHLY,INFORCE,2009,4.594520547945206
A01661,22,11.512925464970229,M,M,13.4588298997235,0,TYPE-B,29,2,SEMI-ANNUAL,CANCELLED,2009,0.663013698630137
A01662,17,11.512925464970229,M,M,13.122347377276327,1,TYPE-B,44,2,ANNUAL,INFORCE,2009,4.594520547945206
A01663,<50,11.512925464970229,M,F,13.122371377372328,1,TYPE-B,47,2,ANNUAL,INFORCE,2009,4.594520547945206
A01664,12,11.695247021764184,M,M,13.017002861746503,1,TYPE-B,30,1,ANNUAL,INFORCE,2009,4.594520547945206
A01666,22,11.512925464970229,S,M,12.429200196716382,1,TYPE-B,23,0,SEMI-ANNUAL,INFORCE,2009,4.578082191780822
A01667,<50,12.611537753638338,M,M,13.4588298997235,1,TYPE-B,41,1,ANNUAL,CANCELLED,2009,2.164383561643836
A01668,12,11.512933464938229,M,F,13.122371377372328,1,TYPE-B,45,1,MONTHLY,CANCELLED,2009,0.5013698630136987
A01669,12,11.512925464970229,S,F,12.301364643351025,1,TYPE-B,25,0,SEMI-ANNUAL,INFORCE,2009,4.575342465753424
A01670,<50,11.512925464970229,M,F,12.611537753638338,1,TYPE-B,38,3,QUARTERLY,INFORCE,2009,4.572602739726028
A01671,12,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,39,3,SEMI-ANNUAL,CANCELLED,2009,0.6684931506849315
A01672,<50,11.512925464970229,M,F,12.793859310432293,1,TYPE-B,65,2,ANNUAL,INFORCE,2009,4.5698630136986305
A01673,22,11.512925464970229,S,M,13.122347377276327,1,TYPE-B,27,0,SEMI-ANNUAL,CANCELLED,2009,0.6684931506849315
A01676,>50,12.254862809699606,M,M,12.849987564209894,1,TYPE-B,34,2,MONTHLY,CANCELLED,2009,0.3232876712328767
A01677,17,11.512925464970229,M,F,12.611537753638338,1,TYPE-B,50,1,ANNUAL,CANCELLED,2009,1.1643835616438356
A01678,12,11.512925464970229,M,M,13.304684934198283,1,TYPE-B,45,3,ANNUAL,INFORCE,2009,4.556164383561644
A01679,17,11.736069016284437,M,M,13.304684934198283,1,TYPE-B,41,2,ANNUAL,CANCELLED,2009,1.1643835616438356
A01680,17,11.512925464970229,S,M,12.765699861971719,1,TYPE-B,23,0,ANNUAL,INFORCE,2009,4.553424657534246
A01682,17,11.736067256282888,M,F,12.765699861971719,1,TYPE-B,45,1,ANNUAL,INFORCE,2009,4.517808219178082
A01683,17,11.514465877924758,M,M,12.611537753638338,0,TYPE-B,30,3,ANNUAL,INFORCE,2009,4.536986301369863
A01684,<50,11.512925464970229,M,M,13.017002861746503,1,TYPE-B,59,2,ANNUAL,INFORCE,2009,4.53972602739726
A01685,17,11.512933564937423,M,M,12.429200196716382,0,TYPE-B,33,1,ANNUAL,CANCELLED,2009,1.1643835616438356
A01686,17,11.513054756611703,M,M,12.765699861971719,0,TYPE-B,52,3,ANNUAL,INFORCE,2009,4.515068493150685
A01687,17,11.515440300119844,S,M,12.611537753638338,1,TYPE-B,27,0,ANNUAL,CANCELLED,2009,1.1643835616438356
A01688,>50,13.400003113970609,S,M,13.815506557956274,1,TYPE-B,26,0,MONTHLY,INFORCE,2009,4.536986301369863
A01689,<50,11.512925464970229,M,F,11.918390573078392,1,TYPE-B,36,1,SEMI-ANNUAL,CANCELLED,2009,2.164383561643836
A01690,17,12.207132084126863,M,M,13.592372006637564,1,TYPE-B,28,1,ANNUAL,INFORCE,2009,4.523287671232877
A01691,>50,11.512925464970229,S,M,15.687313350250292,1,TYPE-B,30,0,ANNUAL,INFORCE,2009,4.536986301369863
A01692,17,11.695232021651682,M,F,13.122371377372328,1,TYPE-B,26,2,MONTHLY,CANCELLED,2009,0.41643835616438357
A01693,17,11.579302919233356,S,M,12.899209826040119,0,TYPE-B,41,0,ANNUAL,INFORCE,2009,4.512328767123288
A01694,<50,11.512925464970229,M,F,13.122371377372328,1,TYPE-B,68,1,QUARTERLY,INFORCE,2009,4.523287671232877
A01695,17,11.512925464970229,S,M,13.42985395948793,1,TYPE-B,40,0,ANNUAL,CANCELLED,2009,1.1643835616438356
A01697,17,11.523681411821727,S,F,13.017002861746503,1,TYPE-B,46,0,ANNUAL,CANCELLED,2009,1.1616438356164382
A01698,22,11.512925464970229,M,F,13.135129542054003,1,TYPE-B,37,1,ANNUAL,INFORCE,2009,4.517808219178082
A01699,22,11.512925464970229,M,F,13.135129542054003,1,TYPE-B,37,2,ANNUAL,INFORCE,2009,4.517808219178082
A01700,27,12.206072645530174,M,M,13.122371377372328,1,TYPE-B,47,1,SEMI-ANNUAL,INFORCE,2009,4.512328767123288
A01702,17,11.589886506106357,S,M,12.506177237980511,1,TYPE-B,28,0,MONTHLY,INFORCE,2009,4.523287671232877
A01703,17,12.429184636346356,M,M,14.018976978107336,1,TYPE-B,34,2,ANNUAL,INFORCE,2009,4.501369863013698
A01704,<50,11.512925464970229,M,M,15.424949270398054,1,TYPE-B,33,1,ANNUAL,CANCELLED,2009,1.1643835616438356
A01705,17,11.56383718656814,M,M,13.815506557956274,1,TYPE-B,36,1,ANNUAL,CANCELLED,2009,1.1616438356164382
A01706,12,11.512925464970229,M,F,13.122371377372328,1,TYPE-B,44,3,SEMI-ANNUAL,CANCELLED,2009,0.6684931506849315
A01707,22,11.512925464970229,M,F,12.691568153543827,1,TYPE-B,63,2,SEMI-ANNUAL,INFORCE,2009,4.52054794520548
A01708,<50,11.695247021764184,M,F,11.918390573078392,1,TYPE-B,55,1,MONTHLY,INFORCE,2009,4.512328767123288
A01709,<50,12.611537753638338,M,M,14.808762330974558,1,TYPE-B,46,3,SEMI-ANNUAL,CANCELLED,2009,2.164383561643836
A01710,12,12.100712129872347,S,M,13.815506557956274,1,TYPE-B,28,0,ANNUAL,INFORCE,2009,4.517808219178082
A01711,17,12.429229956749715,M,M,13.764221474094175,0,TYPE-B,30,2,ANNUAL,CANCELLED,2009,1.1616438356164382
A01712,17,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,29,2,ANNUAL,INFORCE,2009,4.515068493150685
A01713,>50,11.695247021764184,S,M,13.017002861746503,1,TYPE-B,27,0,MONTHLY,INFORCE,2009,4.517808219178082
A01714,17,11.512925464970229,M,F,12.983101310070822,1,TYPE-B,39,3,ANNUAL,INFORCE,2009,4.512328767123288
A01715,17,11.512932064948448,M,F,12.765699861971719,1,TYPE-B,43,2,ANNUAL,CANCELLED,2009,2.164383561643836
A01716,17,11.556075946459357,M,M,13.122371377372328,1,TYPE-B,37,2,ANNUAL,INFORCE,2009,4.517808219178082
A01717,<50,12.206067645517674,M,M,13.4588298997235,1,TYPE-B,59,3,ANNUAL,CANCELLED,2009,1.1643835616438356
A01720,17,11.512925464970229,S,M,13.304684934198283,1,TYPE-B,24,0,ANNUAL,CANCELLED,2009,1.1643835616438356
A01721,17,11.513099449833984,M,M,13.304684934198283,1,TYPE-B,33,1,ANNUAL,INFORCE,2009,4.498630136986302
A01722,12,11.695246021763683,S,F,13.122371377372328,1,TYPE-B,18,0,MONTHLY,CANCELLED,2009,2.328767123287671
A01724,17,11.642901068262224,M,M,13.304684934198283,0,TYPE-B,53,1,ANNUAL,INFORCE,2009,4.47945205479452
A01727,17,11.512925464970229,M,M,13.017002861746503,1,TYPE-B,37,1,ANNUAL,INFORCE,2009,4.515068493150685
A01728,17,11.56383718656814,M,M,14.771023541452065,1,TYPE-B,36,3,ANNUAL,INFORCE,2009,4.512328767123288
A01729,<50,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,27,3,ANNUAL,INFORCE,2009,4.512328767123288
A01731,17,11.560410015291948,S,M,13.122347377276327,1,TYPE-B,34,0,ANNUAL,INFORCE,2009,4.512328767123288
A01732,<50,11.512925464970229,M,M,12.899209826040119,0,TYPE-B,29,1,ANNUAL,INFORCE,2009,4.512328767123288
A01733,17,11.695255021732184,M,M,14.22097566607244,1,TYPE-B,48,3,MONTHLY,INFORCE,2009,4.512328767123288
A01734,>50,11.512925464970229,S,F,12.765699861971719,1,TYPE-B,20,0,ANNUAL,INFORCE,2009,4.512328767123288
A01735,12,11.512925464970229,M,F,12.611537753638338,1,TYPE-B,53,3,ANNUAL,INFORCE,2009,4.512328767123288
A01736,17,11.512925464970229,M,M,13.4588298997235,1,TYPE-B,35,1,ANNUAL,CANCELLED,2009,1.1616438356164382
A01737,12,11.512925464970229,M,F,13.785047226759723,1,TYPE-B,46,2,ANNUAL,INFORCE,2009,4.512328767123288
A01739,17,11.535671012527413,M,M,13.592372006637564,1,TYPE-B,38,2,ANNUAL,INFORCE,2009,4.46027397260274
A01740,12,11.512925464970229,S,M,13.122371377372328,1,TYPE-B,34,0,ANNUAL,INFORCE,2009,4.501369863013698
A01741,<50,11.512933464938229,M,M,13.122371377372328,1,TYPE-B,40,3,MONTHLY,CANCELLED,2009,0.3315068493150685
A01742,>50,11.512925464970229,S,M,13.122371377372328,1,TYPE-B,21,0,SEMI-ANNUAL,INFORCE,2009,4.498630136986302
A01743,<50,12.100720129840347,M,M,13.592372006637564,1,TYPE-B,65,2,MONTHLY,INFORCE,2009,4.501369863013698
A01744,17,11.512925464970229,M,F,12.429200196716382,1,TYPE-B,47,3,ANNUAL,INFORCE,2009,4.501369863013698
A01745,<50,11.918390573078392,S,F,13.017002861746503,1,TYPE-B,46,0,ANNUAL,CANCELLED,2009,1.1643835616438356
A01746,17,11.512926264969908,S,M,12.899209826040119,1,TYPE-B,22,0,ANNUAL,CANCELLED,2009,2.164383561643836
A01747,<50,11.512925464970229,M,F,12.676088774697785,1,TYPE-B,38,1,QUARTERLY,CANCELLED,2009,0.41643835616438357
A01748,12,11.512925464970229,M,M,13.017002861746503,0,TYPE-B,30,2,SEMI-ANNUAL,CANCELLED,2009,0.6657534246575343
A01749,17,11.7360737362733,M,F,14.285511687206885,1,TYPE-B,38,2,ANNUAL,INFORCE,2009,4.484931506849315
A01750,22,11.512925464970229,M,M,15.068274669316132,1,TYPE-B,46,3,ANNUAL,INFORCE,2009,4.33972602739726
A01751,<50,11.512925464970229,M,F,12.429200196716382,1,TYPE-B,60,1,SEMI-ANNUAL,INFORCE,2009,4.484931506849315
A01752,17,11.517738861965757,M,M,13.592372006637564,1,TYPE-B,38,3,ANNUAL,INFORCE,2009,4.484931506849315
A01754,<50,11.695255021732184,M,F,12.429200196716382,1,TYPE-B,47,3,MONTHLY,INFORCE,2009,4.47945205479452
A01755,<50,11.512925464970229,S,F,,0,TYPE-B,43,0,ANNUAL,INFORCE,2009,4.484931506849315
A01756,12,11.512925464970229,M,F,12.765699861971719,1,TYPE-B,51,2,ANNUAL,INFORCE,2009,4.435616438356164
A01757,17,11.512925464970229,M,M,14.151977080283446,1,TYPE-B,40,3,ANNUAL,INFORCE,2009,4.476712328767123
A01758,<50,11.512925464970229,M,M,13.527828485512494,1,TYPE-B,50,2,SEMI-ANNUAL,CANCELLED,2009,0.6657534246575343
A01759,17,11.512925464970229,M,M,14.73179968983715,1,TYPE-B,42,1,ANNUAL,INFORCE,2009,4.482191780821918
A01760,<50,12.611537753638338,M,M,14.73179968983715,1,TYPE-B,63,1,MONTHLY,INFORCE,2009,4.47945205479452
A01761,>50,12.100720129840347,S,M,13.4588298997235,1,TYPE-B,25,0,MONTHLY,INFORCE,2009,4.482191780821918
A01763,12,11.512925464970229,M,M,13.815506557956274,1,TYPE-B,63,2,ANNUAL,CANCELLED,2009,1.1643835616438356
A01764,17,11.512925464970229,M,F,12.765699861971719,1,TYPE-B,43,3,ANNUAL,CANCELLED,2009,1.1643835616438356
A01767,12,11.512925464970229,S,F,13.122347377276327,1,TYPE-B,42,0,ANNUAL,INFORCE,2009,4.427397260273972
A01768,22,11.512925464970229,M,M,13.815506557956274,1,TYPE-B,39,3,ANNUAL,INFORCE,2009,4.446575342465754
A01769,<50,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,41,1,ANNUAL,INFORCE,2009,4.476712328767123
A01771,<50,11.512925464970229,M,M,13.304684934198283,1,TYPE-B,56,1,QUARTERLY,INFORCE,2009,4.465753424657534
A01772,17,11.736071176282106,S,M,13.997832114758229,1,TYPE-B,26,0,ANNUAL,INFORCE,2009,4.463013698630137
A01773,12,11.512925464970229,M,F,,0,TYPE-B,73,3,QUARTERLY,INFORCE,2009,4.465753424657534
A01774,<50,11.512925464970229,M,M,13.997832114758229,1,TYPE-B,53,2,SEMI-ANNUAL,INFORCE,2009,4.473972602739726
A01775,>50,11.512925464970229,S,M,12.611537753638338,1,TYPE-B,24,0,QUARTERLY,INFORCE,2009,4.46027397260274
A01776,<50,12.100712129872347,S,F,12.899209826040119,1,TYPE-B,59,0,MONTHLY,INFORCE,2009,4.463013698630137
A01777,22,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,37,3,SEMI-ANNUAL,INFORCE,2009,4.463013698630137
A01778,12,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,42,3,ANNUAL,INFORCE,2009,4.416438356164384
A01779,<50,11.736069016284437,M,M,13.101000814040292,1,TYPE-B,43,2,SEMI-ANNUAL,INFORCE,2009,4.435616438356164
A01780,17,11.695285021042201,S,M,13.017002861746503,1,TYPE-B,25,0,MONTHLY,INFORCE,2009,4.465753424657534
A01781,22,11.512925464970229,M,M,13.4588298997235,0,TYPE-B,34,1,ANNUAL,INFORCE,2009,4.457534246575342
A01782,22,11.736069016284437,M,M,14.22097566607244,0,TYPE-B,46,2,ANNUAL,CANCELLED,2009,2.164383561643836
A01783,<50,11.918390573078392,M,M,13.815506557956274,1,TYPE-B,64,2,ANNUAL,CANCELLED,2009,1.1643835616438356
A01784,17,11.75983577601505,M,M,12.429200196716382,1,TYPE-B,44,1,ANNUAL,INFORCE,2009,4.443835616438356
A01785,12,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,51,1,ANNUAL,INFORCE,2009,4.427397260273972
A01786,>50,11.512925464970229,S,M,12.388394202324129,1,TYPE-B,21,0,QUARTERLY,CANCELLED,2009,2.6465753424657534
A01787,>50,13.17115354157376,M,M,13.815506557956274,1,TYPE-B,33,3,ANNUAL,CANCELLED,2009,1.1643835616438356
A01788,<50,12.89921982609012,M,M,14.22097566607244,1,TYPE-B,59,1,QUARTERLY,INFORCE,2009,4.427397260273972
A01789,12,11.512925464970229,M,F,13.304684934198283,0,TYPE-B,29,2,ANNUAL,INFORCE,2009,4.446575342465754
A01790,12,11.512925464970229,M,M,13.217666284454934,1,TYPE-B,56,3,ANNUAL,INFORCE,2009,4.427397260273972
A01791,12,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,29,2,ANNUAL,INFORCE,2009,4.446575342465754
A01792,12,11.918390573078392,M,M,13.122371377372328,1,TYPE-B,72,1,ANNUAL,INFORCE,2009,4.446575342465754
A01793,12,11.512925464970229,M,M,13.122347377276327,1,TYPE-B,38,3,ANNUAL,INFORCE,2009,4.438356164383562
A01794,<50,11.918390573078392,M,F,13.122371377372328,1,TYPE-B,61,2,ANNUAL,INFORCE,2009,4.446575342465754
A01798,12,11.918390573078392,S,M,13.122371377372328,1,TYPE-B,25,0,ANNUAL,INFORCE,2009,4.441095890410959
A01799,12,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,49,1,ANNUAL,INFORCE,2009,4.435616438356164
A01800,17,11.55853820551916,M,M,13.122371377372328,1,TYPE-B,37,3,ANNUAL,CANCELLED,2009,1.1643835616438356
A01801,<50,12.206072645530174,M,M,12.899209826040119,1,TYPE-B,55,1,ANNUAL,INFORCE,2009,4.441095890410959
A01802,22,11.532718092216408,M,M,12.611537753638338,0,TYPE-B,44,1,ANNUAL,CANCELLED,2009,1.1643835616438356
A01803,12,11.512925464970229,M,M,13.017002861746503,1,TYPE-B,37,1,ANNUAL,INFORCE,2009,4.441095890410959
A01804,12,13.869574410807823,M,F,12.028141437037512,1,TYPE-B,29,1,ANNUAL,CANCELLED,2009,1.1643835616438356
A01805,12,11.512925464970229,M,M,13.815506557956274,1,TYPE-B,55,1,ANNUAL,INFORCE,2009,4.424657534246576
A01808,>50,11.512925464970229,S,M,12.611537753638338,1,TYPE-B,24,0,QUARTERLY,CANCELLED,2009,0.41643835616438357
A01809,12,11.512925464970229,S,M,12.254862809699606,1,TYPE-B,19,0,SEMI-ANNUAL,CANCELLED,2009,0.6684931506849315
A01810,27,11.512925464970229,M,M,12.765699861971719,1,TYPE-B,57,2,ANNUAL,INFORCE,2009,4.435616438356164
A01811,12,11.512925464970229,M,M,12.611537753638338,0,TYPE-B,55,1,SEMI-ANNUAL,CANCELLED,2009,0.6684931506849315
A01812,12,11.512925464970229,M,F,12.611537753638338,1,TYPE-B,42,3,ANNUAL,INFORCE,2009,4.435616438356164
A01813,<50,11.512925464970229,S,M,12.899209826040119,1,TYPE-B,55,0,QUARTERLY,CANCELLED,2009,0.41643835616438357
A01814,<50,12.89921982609012,M,M,13.997832114758229,1,TYPE-B,48,1,ANNUAL,CANCELLED,2009,2.164383561643836
A01815,<50,12.05524975579559,M,M,13.487006490992238,1,TYPE-B,71,3,ANNUAL,INFORCE,2009,4.435616438356164
A01816,12,11.512925464970229,M,M,13.4588298997235,1,TYPE-B,47,2,ANNUAL,INFORCE,2009,4.435616438356164
A01818,<50,11.512925464970229,M,F,12.611537753638338,1,TYPE-B,68,3,ANNUAL,INFORCE,2009,4.435616438356164
A01820,17,11.512925464970229,M,M,13.304684934198283,1,TYPE-B,46,2,ANNUAL,INFORCE,2009,4.435616438356164
A01821,<50,11.736069016284437,M,F,,0,TYPE-B,59,3,ANNUAL,INFORCE,2009,4.435616438356164
A01822,17,11.512925464970229,M,F,12.611537753638338,1,TYPE-B,47,3,ANNUAL,CANCELLED,2009,1.16986301369863
A01824,<50,11.512925464970229,M,F,,0,TYPE-B,64,2,SEMI-ANNUAL,CANCELLED,2009,0.663013698630137
A01825,>50,11.512925464970229,M,M,12.206092645330177,1,TYPE-B,29,2,SEMI-ANNUAL,INFORCE,2009,4.427397260273972
A01826,>50,11.695247021764184,M,F,12.765699861971719,1,TYPE-B,28,1,ANNUAL,CANCELLED,2009,1.1616438356164382
A01827,12,12.611537753638338,M,M,15.60727002719233,1,TYPE-B,41,1,ANNUAL,INFORCE,2009,4.424657534246576
A01828,12,11.608235644774552,M,M,13.815506557956274,1,TYPE-B,62,1,SEMI-ANNUAL,INFORCE,2009,4.421917808219178
A01829,<50,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,59,1,ANNUAL,INFORCE,2009,4.4
A01830,12,11.512925464970229,S,M,13.122371377372328,1,TYPE-B,26,0,ANNUAL,CANCELLED,2009,1.158904109589041
A01834,17,11.512925464970229,M,M,13.217666284454934,1,TYPE-B,34,3,ANNUAL,INFORCE,2009,4.424657534246576
A01835,22,11.512925464970229,M,M,12.899209826040119,1,TYPE-B,38,3,ANNUAL,INFORCE,2009,4.416438356164384
A01836,12,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,36,2,ANNUAL,INFORCE,2009,4.424657534246576
A01837,<50,11.546118432325992,M,M,13.122347377276327,1,TYPE-B,36,3,ANNUAL,INFORCE,2009,4.347945205479452
A01838,<50,11.514114757481448,M,M,13.53579665516167,1,TYPE-B,46,3,ANNUAL,INFORCE,2009,4.397260273972603
A01839,17,11.918390573078392,M,F,13.180639832669636,1,TYPE-B,38,3,ANNUAL,CANCELLED,2009,2.164383561643836
A01840,12,11.51293546492023,M,M,18.672262003297362,1,TYPE-B,59,2,ANNUAL,CANCELLED,2009,1.1643835616438356
A01841,12,11.512925464970229,M,M,12.611537753638338,0,TYPE-B,43,2,QUARTERLY,CANCELLED,2009,0.41643835616438357
A01842,<50,11.512925464970229,M,M,12.611537753638338,1,TYPE-B,35,1,ANNUAL,CANCELLED,2009,1.1643835616438356
A01843,32,12.206072645530174,M,M,14.457362338871295,1,TYPE-B,52,3,SEMI-ANNUAL,CANCELLED,2009,0.6684931506849315
A01846,<50,11.512925464970229,M,M,12.12813272544834,1,TYPE-B,54,2,SEMI-ANNUAL,INFORCE,2009,4.416438356164384
A01847,17,11.512925464970229,S,M,12.899209826040119,1,TYPE-B,26,0,ANNUAL,INFORCE,2009,4.416438356164384
A01848,17,11.512925464970229,M,M,13.122371377372328,1,TYPE-B,36,1,ANNUAL,INFORCE,2009,4.421917808219178
A01850,<50,12.043553716032399,M,M,12.92392219473046,1,TYPE-B,47,1,ANNUAL,CANCELLED,2009,1.1643835616438356
A01851,12,11.695255021732184,M,M,13.07106166192869,1,TYPE-B,41,1,MONTHLY,CANCELLED,2009,0.3315068493150685
A01852,<50,12.206072645530174,M,M,13.815506557956274,1,TYPE-B,41,2,SEMI-ANNUAL,INFORCE,2009,4.405479452054794
A01853,<50,11.51293546492023,M,M,13.527828485512494,1,TYPE-B,52,1,ANNUAL,INFORCE,2009,4.380821917808219
A01854,<50,12.206072645530174,M,M,13.815506557956274,1,TYPE-B,41,1,SEMI-ANNUAL,INFORCE,2009,4.405479452054794
A01855,22,12.206072645530174,M,M,13.592372006637564,1,TYPE-B,62,1,ANNUAL,INFORCE,2009,4.416438356164384
A01856,<50,11.512925464970229,M,M,14.22097566607244,1,TYPE-B,33,1,ANNUAL,INFORCE,2009,4.4082191780821915
A01857,<50,12.793867310400293,M,M,13.592372006637564,1,TYPE-B,40,1,MONTHLY,CANCELLED,2009,0.33424657534246577
A01858,17,11.512925464970229,S,M,13.122371377372328,1,TYPE-B,29,0,ANNUAL,INFORCE,2009,4.4082191780821915
A01859,<50,12.206067645517674,M,F,12.899209826040119,1,TYPE-B,63,2,ANNUAL,INFORCE,2009,4.402739726027397
A01860,12,11.512925464970229,M,M,12.165250651009918,1,TYPE-B,62,2,ANNUAL,CANCELLED,2009,1.1643835616438356
A01862,<50,11.736069016284437,M,F,,0,TYPE-B,59,1,ANNUAL,INFORCE,2009,4.402739726027397
A01863,17,11.512925464970229,S,F,12.691568153543827,1,TYPE-B,33,0,SEMI-ANNUAL,INFORCE,2009,4.402739726027397
A01864,<50,11.736069016284437,M,M,13.017002861746503,1,TYPE-B,40,2,ANNUAL,CANCELLED,2009,1.1643835616438356
A01865,<50,11.736069016284437,M,F,12.793859310432293,1,TYPE-B,37,1,ANNUAL,CANCELLED,2009,1.1643835616438356
